,CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost,original_solar_smoothing_cost,adjusted_solar_smoothing_cost,Adjusted_Energy,is_charging,is_discharging,is_holding,Adjusted_Hourly_Cost,running_state_of_charge
8065,12/2/20 1:00,12,2,2020,1,455869.7,16240.4,0.0,16240.4,30.28,491817.78,0,0,469646.6890405688,1,0,,14220.901744148425,49292.79
8066,12/2/20 2:00,12,2,2020,2,460791.1,0.0,-129994.7,0.0,30.19,0.0,0,0,474568.08904056874,1,0,,14327.21060813477,64939.18
8067,12/2/20 3:00,12,2,2020,3,476016.2,0.0,-345783.9,0.0,40.93,0.0,0,0,489207.6158120432,1,0,,20023.26771518693,80000.0
8068,12/2/20 4:00,12,2,2020,4,506433.4,0.0,-426453.5,0.0,45.36,0.0,0,0,492931.9507402426,0,1,,22359.393285577404,64353.61
8069,12/2/20 5:00,12,2,2020,5,558872.6,0.0,-476044.8,0.0,45.73,0.0,0,0,545371.1507402426,0,1,,24939.82272335129,48707.21
8070,12/2/20 6:00,12,2,2020,6,595054.9,0.0,-436089.5,0.0,45.36,0.0,0,0,581553.4507402426,0,1,,26379.264525577404,33060.82
8071,12/2/20 7:00,12,2,2020,7,590888.1,0.0,-486614.7,0.0,45.73,0.0,0,0,577972.2239687681,0,1,,26430.669802091765,18000.0
8072,12/2/20 8:00,12,2,2020,8,566393.3,0.0,-475085.6,0.0,41.13,0.0,0,0,566393.3,0,0,,23295.756429000005,18000.0
8073,12/2/20 9:00,12,2,2020,9,534820.0,0.0,-201476.0,0.0,31.35,0.0,0,0,534820.0,0,0,,16766.607,18000.0
8074,12/2/20 10:00,12,2,2020,10,506663.3,0.0,-82479.1,0.0,30.38,0.0,0,0,506663.3,0,0,,15392.431053999999,18000.0
8075,12/2/20 11:00,12,2,2020,11,481455.7,0.0,-62015.8,0.0,28.08,0.0,0,0,481455.7,0,0,,13519.276056,18000.0
8076,12/2/20 12:00,12,2,2020,12,458931.0,10164.0,0.0,10164.0,25.4,258182.88,0,0,458931.0,0,0,,11656.847399999999,18000.0
8077,12/2/20 13:00,12,2,2020,13,443379.2,37173.4,0.0,37173.4,24.32,904235.52,0,0,443379.2,0,0,,10782.982144000001,18000.0
8078,12/2/20 14:00,12,2,2020,14,437873.7,23153.9,0.0,23153.9,20.08,464995.14,0,0,437873.7,0,0,,8792.503896,18000.0
8079,12/2/20 15:00,12,2,2020,15,447239.1,46423.3,0.0,46423.3,24.32,1128866.1,0,0,447239.1,0,0,,10876.854912,18000.0
8080,12/2/20 16:00,12,2,2020,16,502620.8,34696.2,0.0,34696.2,27.26,945780.25,0,0,502620.8,0,0,,13701.443008000002,18000.0
8081,12/2/20 17:00,12,2,2020,17,551023.0,39756.2,0.0,39756.2,28.93,1150246.26,0,0,551023.0,0,0,,15941.09539,18000.0
8082,12/2/20 18:00,12,2,2020,18,556239.2,0.0,-9944.0,0.0,29.11,0.0,0,0,556239.2,0,0,,16192.123111999997,18000.0
8083,12/2/20 19:00,12,2,2020,19,553252.7,0.0,-17567.0,0.0,29.06,0.0,0,0,553252.7,0,0,,16077.523461999997,18000.0
8084,12/2/20 20:00,12,2,2020,20,536875.9,0.0,-23961.3,0.0,29.46,0.0,0,0,536875.9,0,0,,15816.364014,18000.0
8085,12/2/20 21:00,12,2,2020,21,503197.2,0.0,-40393.1,0.0,29.5,0.0,0,0,503197.2,0,0,,14844.3174,18000.0
8086,12/2/20 22:00,12,2,2020,22,466582.6,0.0,-22244.2,0.0,28.09,0.0,0,0,466582.6,0,0,,13106.305234,18000.0
8087,12/2/20 23:00,12,2,2020,23,443053.6,24754.4,0.0,24754.4,28.05,694318.84,0,0,443053.6,0,0,,12427.65348,18000.0
8088,12/3/20 0:00,12,3,2020,0,435807.9,23554.3,0.0,23554.3,29.35,691321.06,0,0,435807.9,0,0,,12790.961865000003,18000.0
8089,12/3/20 1:00,12,3,2020,1,436317.2,22966.9,0.0,22966.9,29.27,672245.76,0,0,436317.2,0,0,,12771.004444,18000.0
8090,12/3/20 2:00,12,3,2020,2,441183.6,18674.7,0.0,18674.7,29.85,557477.14,0,0,441183.6,0,0,,13169.33046,18000.0
8091,12/3/20 3:00,12,3,2020,3,457602.2,0.0,-169096.4,0.0,30.6,0.0,0,0,457602.2,0,0,,14002.62732,18000.0
8092,12/3/20 4:00,12,3,2020,4,489638.6,0.0,-323040.3,0.0,32.39,0.0,0,0,489638.6,0,0,1.0,15859.394253999999,18000.0
8093,12/3/20 5:00,12,3,2020,5,542485.9,0.0,-414608.7,0.0,39.55,0.0,0,0,542485.9,0,0,,21455.317345,18000.0
8094,12/3/20 6:00,12,3,2020,6,579404.1,0.0,-369683.6,0.0,39.55,0.0,0,0,579404.1,0,0,,22915.432155,18000.0
8095,12/3/20 7:00,12,3,2020,7,576028.2,0.0,-321532.2,0.0,39.55,0.0,0,0,576028.2,0,0,,22781.915309999997,18000.0
8096,12/3/20 8:00,12,3,2020,8,547093.8,0.0,-204828.8,0.0,32.4,0.0,0,0,547093.8,0,0,,17725.83912,18000.0
8097,12/3/20 9:00,12,3,2020,9,517170.5,0.0,-51294.1,0.0,31.11,0.0,0,0,517170.5,0,0,,16089.174254999998,18000.0
8098,12/3/20 10:00,12,3,2020,10,486182.4,44485.1,0.0,44485.1,29.62,1317501.86,0,0,486182.4,0,0,,14400.722688000002,18000.0
8099,12/3/20 11:00,12,3,2020,11,463150.6,39289.8,0.0,39289.8,26.8,1053002.0,0,0,463150.6,0,0,,12412.43608,18000.0
8100,12/3/20 12:00,12,3,2020,12,442538.8,30774.7,0.0,30774.7,24.35,749302.4,0,0,442538.8,0,0,,10775.819780000002,18000.0
8101,12/3/20 13:00,12,3,2020,13,427449.0,37265.8,0.0,37265.8,22.01,820209.08,0,0,427449.0,0,0,,9408.15249,18000.0
8102,12/3/20 14:00,12,3,2020,14,428179.4,52317.1,0.0,52317.1,22.22,1162391.79,0,0,428179.4,0,0,,9514.146267999999,18000.0
8103,12/3/20 15:00,12,3,2020,15,438188.3,58346.2,0.0,58346.2,26.19,1527964.45,0,0,438188.3,0,0,,11476.151576999999,18000.0
8104,12/3/20 16:00,12,3,2020,16,491440.4,33983.4,0.0,33983.4,28.01,951834.25,0,0,491440.4,0,0,,13765.245604000002,18000.0
8105,12/3/20 17:00,12,3,2020,17,523672.6,8253.3,0.0,8253.3,27.83,229723.18,0,0,523672.6,0,0,,14573.808458,18000.0
8106,12/3/20 18:00,12,3,2020,18,520770.8,0.0,-3478.2,0.0,27.69,0.0,0,0,520770.8,0,0,,14420.143452,18000.0
8107,12/3/20 19:00,12,3,2020,19,506760.1,0.0,-18078.5,0.0,28.04,0.0,0,0,506760.1,0,0,,14209.553203999998,18000.0
8108,12/3/20 20:00,12,3,2020,20,476492.5,0.0,-33426.8,0.0,27.18,0.0,0,0,476492.5,0,0,,12951.06615,18000.0
8109,12/3/20 21:00,12,3,2020,21,430083.5,0.0,-19595.4,0.0,25.9,0.0,0,0,430083.5,0,0,,11139.162649999998,18000.0
8110,12/3/20 22:00,12,3,2020,22,382991.4,7095.0,0.0,7095.0,21.21,150459.41,0,0,382991.4,0,0,,8123.247594,18000.0
8111,12/3/20 23:00,12,3,2020,23,350009.0,51860.6,0.0,51860.6,21.09,1093563.73,0,0,350009.0,0,0,,7381.68981,18000.0
8112,12/4/20 0:00,12,4,2020,0,332877.6,43409.3,0.0,43409.3,20.27,879954.26,0,0,332877.6,0,0,,6747.428951999999,18000.0
8113,12/4/20 1:00,12,4,2020,1,325793.6,37768.5,0.0,37768.5,19.46,734801.27,0,0,325793.6,0,0,,6339.943456,18000.0
8114,12/4/20 2:00,12,4,2020,2,327835.2,37775.1,0.0,37775.1,19.34,730408.0,0,0,327835.2,0,0,,6340.332768,18000.0
8115,12/4/20 3:00,12,4,2020,3,336799.1,41185.1,0.0,41185.1,19.75,813236.87,0,0,336799.1,0,0,,6651.782225,18000.0
8116,12/4/20 4:00,12,4,2020,4,360451.3,0.0,-9183.9,0.0,21.4,0.0,0,0,360451.3,0,0,1.0,7713.657819999999,18000.0
8117,12/4/20 5:00,12,4,2020,5,405080.5,8973.8,0.0,8973.8,21.38,191880.48,0,0,405080.5,0,0,1.0,8660.62109,18000.0
8118,12/4/20 6:00,12,4,2020,6,441575.2,0.0,-43408.2,0.0,25.86,0.0,0,0,441575.2,0,0,1.0,11419.134672,18000.0
8119,12/4/20 7:00,12,4,2020,7,452717.1,0.0,-56523.5,0.0,24.55,0.0,0,0,452717.1,0,0,1.0,11114.204805,18000.0
8120,12/4/20 8:00,12,4,2020,8,460951.7,0.0,-39978.4,0.0,24.32,0.0,0,0,460951.7,0,0,1.0,11210.345344000001,18000.0
8121,12/4/20 9:00,12,4,2020,9,467867.4,1441.0,0.0,1441.0,25.35,36526.32,0,0,467867.4,0,0,1.0,11860.438590000002,18000.0
8122,12/4/20 10:00,12,4,2020,10,470442.5,31957.2,0.0,31957.2,26.09,833766.54,0,0,470442.5,0,0,1.0,12273.844825,18000.0
8123,12/4/20 11:00,12,4,2020,11,471431.4,46399.1,0.0,46399.1,26.01,1206752.43,0,0,471431.4,0,0,1.0,12261.930714000002,18000.0
8124,12/4/20 12:00,12,4,2020,12,464776.4,117577.9,0.0,117577.9,26.53,3118765.56,0,0,464776.4,0,0,1.0,12330.517892000002,18000.0
8125,12/4/20 13:00,12,4,2020,13,462518.1,110869.0,0.0,110869.0,26.68,2957951.66,0,0,462518.1,0,0,,12339.982908,18000.0
8126,12/4/20 14:00,12,4,2020,14,466095.3,123037.2,0.0,123037.2,26.56,3267843.42,0,0,466095.3,0,0,,12379.491168,18000.0
8127,12/4/20 15:00,12,4,2020,15,475057.0,132342.1,0.0,132342.1,26.84,3551717.87,0,0,475057.0,0,0,,12750.52988,18000.0
8128,12/4/20 16:00,12,4,2020,16,504694.3,95691.2,0.0,95691.2,26.75,2559969.26,0,0,504694.3,0,0,,13500.572525,18000.0
8129,12/4/20 17:00,12,4,2020,17,513851.8,37896.1,0.0,37896.1,26.19,992339.7,0,0,513851.8,0,0,,13457.778642000001,18000.0
8130,12/4/20 18:00,12,4,2020,18,506522.5,39470.2,0.0,39470.2,26.1,1030263.0,0,0,506522.5,0,0,,13220.23725,18000.0
8131,12/4/20 19:00,12,4,2020,19,497957.9,52098.2,0.0,52098.2,26.23,1366509.74,0,0,497957.9,0,0,,13061.435717,18000.0
8132,12/4/20 20:00,12,4,2020,20,479099.5,69287.9,0.0,69287.9,26.23,1817525.55,0,0,479099.5,0,0,,12566.779885,18000.0
8133,12/4/20 21:00,12,4,2020,21,447760.5,43060.6,0.0,43060.6,26.2,1128101.6,0,0,447760.5,0,0,,11731.3251,18000.0
8134,12/4/20 22:00,12,4,2020,22,412693.6,22489.5,0.0,22489.5,25.1,564551.67,0,0,412693.6,0,0,,10358.609359999999,18000.0
8135,12/4/20 23:00,12,4,2020,23,386719.3,82736.5,0.0,82736.5,25.52,2111145.9,0,0,386719.3,0,0,,9869.076536,18000.0
8136,12/5/20 0:00,12,5,2020,0,372252.1,183483.3,0.0,183483.3,26.32,4829372.2,0,0,372252.1,0,0,,9797.675272,18000.0
8137,12/5/20 1:00,12,5,2020,1,366162.5,175399.4,0.0,175399.4,26.34,4620125.44,0,0,366162.5,0,0,,9644.72025,18000.0
8138,12/5/20 2:00,12,5,2020,2,367706.9,175917.5,0.0,175917.5,26.42,4647511.66,0,0,367706.9,0,0,,9714.816298,18000.0
8139,12/5/20 3:00,12,5,2020,3,375894.2,106477.8,0.0,106477.8,27.95,2975841.55,0,0,375894.2,0,0,,10506.242890000001,18000.0
8140,12/5/20 4:00,12,5,2020,4,390306.4,111331.0,0.0,111331.0,28.26,3146369.92,0,0,390306.4,0,0,,11030.058864000002,18000.0
8141,12/5/20 5:00,12,5,2020,5,416567.8,89741.3,0.0,89741.3,26.59,2386167.32,0,0,416567.8,0,0,,11076.537801999999,18000.0
8142,12/5/20 6:00,12,5,2020,6,443725.7,97466.6,0.0,97466.6,28.24,2752398.3,0,0,443725.7,0,0,,12530.813768,18000.0
8143,12/5/20 7:00,12,5,2020,7,464525.6,96695.5,0.0,96695.5,28.09,2715722.13,0,0,464525.6,0,0,,13048.524103999998,18000.0
8144,12/5/20 8:00,12,5,2020,8,470556.9,80110.8,0.0,80110.8,26.86,2152112.55,0,0,470556.9,0,0,,12639.158334000002,18000.0
8145,12/5/20 9:00,12,5,2020,9,465553.0,109664.5,0.0,109664.5,26.94,2954635.79,0,0,465553.0,0,0,,12541.99782,18000.0
8146,12/5/20 10:00,12,5,2020,10,450983.5,132954.8,0.0,132954.8,20.52,2728471.81,0,0,450983.5,0,0,,9254.18142,18000.0
8147,12/5/20 11:00,12,5,2020,11,436810.0,190525.5,0.0,190525.5,18.28,3482253.62,0,0,436810.0,0,0,,7984.886800000001,18000.0
8148,12/5/20 12:00,12,5,2020,12,421061.3,205497.6,0.0,205497.6,17.88,3675036.88,0,0,421061.3,0,0,,7528.5760439999995,18000.0
8149,12/5/20 13:00,12,5,2020,13,408899.7,167057.0,0.0,167057.0,17.61,2941406.01,0,0,408899.7,0,0,,7200.723717,18000.0
8150,12/5/20 14:00,12,5,2020,14,404408.4,118309.4,0.0,118309.4,18.67,2208599.88,0,0,404408.4,0,0,,7550.304828,18000.0
8151,12/5/20 15:00,12,5,2020,15,414449.2,91091.0,0.0,91091.0,18.18,1655752.0,0,0,414449.2,0,0,,7534.686456,18000.0
8152,12/5/20 16:00,12,5,2020,16,464486.0,64243.3,0.0,64243.3,21.66,1391227.21,0,0,464486.0,0,0,,10060.76676,18000.0
8153,12/5/20 17:00,12,5,2020,17,502129.1,20166.3,0.0,20166.3,26.87,541816.05,0,0,502129.1,0,0,,13492.208917,18000.0
8154,12/5/20 18:00,12,5,2020,18,501228.2,0.0,-17000.5,0.0,26.9,0.0,0,0,501228.2,0,0,,13483.03858,18000.0
8155,12/5/20 19:00,12,5,2020,19,494566.6,0.0,-26807.0,0.0,26.84,0.0,0,0,494566.6,0,0,,13274.167544,18000.0
8156,12/5/20 20:00,12,5,2020,20,482246.6,0.0,-35766.5,0.0,26.28,0.0,0,0,482246.6,0,0,,12673.440648,18000.0
8157,12/5/20 21:00,12,5,2020,21,455177.8,0.0,-1178.1,0.0,27.15,0.0,0,0,455177.8,0,0,,12358.07727,18000.0
8158,12/5/20 22:00,12,5,2020,22,421460.6,0.0,-13761.0,0.0,26.09,0.0,0,0,421460.6,0,0,,10995.907054,18000.0
8159,12/5/20 23:00,12,5,2020,23,394850.5,0.0,-11735.9,0.0,18.64,0.0,0,0,394850.5,0,0,,7360.01332,18000.0
8160,12/6/20 0:00,12,6,2020,0,380176.5,18995.9,0.0,18995.9,18.98,360523.19,0,0,380176.5,0,0,,7215.74997,18000.0
8161,12/6/20 1:00,12,6,2020,1,374569.8,10230.0,0.0,10230.0,18.6,190238.1,0,0,374569.8,0,0,,6966.998280000001,18000.0
8162,12/6/20 2:00,12,6,2020,2,374952.6,0.0,-10057.3,0.0,18.57,0.0,0,0,374952.6,0,0,,6962.869782,18000.0
8163,12/6/20 3:00,12,6,2020,3,384965.9,0.0,-45612.6,0.0,18.06,0.0,0,0,384965.9,0,0,,6952.484154,18000.0
8164,12/6/20 4:00,12,6,2020,4,401975.2,0.0,-33204.6,0.0,18.39,0.0,0,0,401975.2,0,0,,7392.323928000001,18000.0
8165,12/6/20 5:00,12,6,2020,5,426441.4,0.0,-11867.9,0.0,20.92,0.0,0,0,426441.4,0,0,,8921.154088000001,18000.0
8166,12/6/20 6:00,12,6,2020,6,451099.0,0.0,-51991.5,0.0,21.07,0.0,0,0,451099.0,0,0,,9504.655929999999,18000.0
8167,12/6/20 7:00,12,6,2020,7,470808.8,0.0,-68666.4,0.0,19.68,0.0,0,0,470808.8,0,0,,9265.517184,18000.0
8168,12/6/20 8:00,12,6,2020,8,475814.9,0.0,-63473.3,0.0,18.69,0.0,0,0,475814.9,0,0,,8892.980481,18000.0
8169,12/6/20 9:00,12,6,2020,9,470668.0,36088.8,0.0,36088.8,18.23,657978.22,0,0,470668.0,0,0,,8580.27764,18000.0
8170,12/6/20 10:00,12,6,2020,10,456757.4,111223.2,0.0,111223.2,17.89,1989538.36,0,0,456757.4,0,0,,8171.389886000001,18000.0
8171,12/6/20 11:00,12,6,2020,11,448371.0,177458.6,0.0,177458.6,17.81,3160306.97,0,0,448371.0,0,0,,7985.48751,18000.0
8172,12/6/20 12:00,12,6,2020,12,437193.9,173320.4,0.0,173320.4,17.59,3048324.53,0,0,437193.9,0,0,,7690.240701000001,18000.0
8173,12/6/20 13:00,12,6,2020,13,425663.7,176062.7,0.0,176062.7,17.53,3086819.29,0,0,425663.7,0,0,,7461.884661,18000.0
8174,12/6/20 14:00,12,6,2020,14,422114.0,184188.4,0.0,184188.4,17.71,3262271.27,0,0,422114.0,0,0,,7475.638940000001,18000.0
8175,12/6/20 15:00,12,6,2020,15,442934.8,131426.9,0.0,131426.9,17.95,2358915.71,0,0,442934.8,0,0,1.0,7950.679659999999,18000.0
8176,12/6/20 16:00,12,6,2020,16,501226.0,132330.0,0.0,132330.0,20.79,2750611.38,0,0,501226.0,0,0,1.0,10420.488539999998,18000.0
8177,12/6/20 17:00,12,6,2020,17,526638.2,41841.8,0.0,41841.8,21.48,898736.76,0,0,526638.2,0,0,,11312.188535999998,18000.0
8178,12/6/20 18:00,12,6,2020,18,515298.3,8089.4,0.0,8089.4,26.01,210382.64,0,0,515298.3,0,0,,13402.908782999999,18000.0
8179,12/6/20 19:00,12,6,2020,19,499870.8,0.0,-5791.5,0.0,24.02,0.0,0,0,499870.8,0,0,,12006.896616,18000.0
8180,12/6/20 20:00,12,6,2020,20,468917.9,14096.5,0.0,14096.5,24.4,344012.4,0,0,468917.9,0,0,,11441.59676,18000.0
8181,12/6/20 21:00,12,6,2020,21,422026.0,0.0,-3570.6,0.0,19.66,0.0,0,0,422026.0,0,0,,8297.03116,18000.0
8182,12/6/20 22:00,12,6,2020,22,374025.3,0.0,-23446.5,0.0,18.99,0.0,0,0,374025.3,0,0,,7102.740446999998,18000.0
8183,12/6/20 23:00,12,6,2020,23,342838.1,0.0,-9181.7,0.0,18.6,0.0,0,0,342838.1,0,0,,6376.78866,18000.0
8184,12/7/20 0:00,12,7,2020,0,330397.1,0.0,-12328.8,0.0,18.23,0.0,0,0,330397.1,0,0,,6023.139133,18000.0
8185,12/7/20 1:00,12,7,2020,1,330317.9,0.0,-12394.8,0.0,18.12,0.0,0,0,330317.9,0,0,,5985.360348000001,18000.0
8186,12/7/20 2:00,12,7,2020,2,336792.5,0.0,-8680.1,0.0,18.14,0.0,0,0,336792.5,0,0,,6109.4159500000005,18000.0
8187,12/7/20 3:00,12,7,2020,3,349979.3,0.0,-1035.1,0.0,18.41,0.0,0,0,349979.3,0,0,,6443.118912999999,18000.0
8188,12/7/20 4:00,12,7,2020,4,377259.3,0.0,-15590.3,0.0,18.67,0.0,0,0,377259.3,0,0,1.0,7043.431131,18000.0
8189,12/7/20 5:00,12,7,2020,5,429412.5,0.0,-53850.5,0.0,24.7,0.0,0,0,429412.5,0,0,1.0,10606.48875,18000.0
8190,12/7/20 6:00,12,7,2020,6,471852.7,0.0,-40800.1,0.0,26.64,0.0,0,0,471852.7,0,0,1.0,12570.155928000002,18000.0
8191,12/7/20 7:00,12,7,2020,7,481639.4,0.0,-47538.7,0.0,27.86,0.0,0,0,481639.4,0,0,1.0,13418.473684,18000.0
8192,12/7/20 8:00,12,7,2020,8,475712.6,0.0,-43651.3,0.0,26.56,0.0,0,0,475712.6,0,0,1.0,12634.926656,18000.0
8193,12/7/20 9:00,12,7,2020,9,472047.4,0.0,-53303.8,0.0,26.68,0.0,0,0,472047.4,0,0,1.0,12594.224632000001,18000.0
8194,12/7/20 10:00,12,7,2020,10,475383.7,0.0,-43311.4,0.0,26.62,0.0,0,0,475383.7,0,0,1.0,12654.714094,18000.0
8195,12/7/20 11:00,12,7,2020,11,475689.5,0.0,-27095.2,0.0,26.6,0.0,0,0,475689.5,0,0,1.0,12653.3407,18000.0
8196,12/7/20 12:00,12,7,2020,12,483093.6,19195.0,0.0,19195.0,24.56,471442.64,0,0,483093.6,0,0,1.0,11864.778816,18000.0
8197,12/7/20 13:00,12,7,2020,13,483743.7,21978.0,0.0,21978.0,23.99,527344.53,0,0,483743.7,0,0,1.0,11605.011363,18000.0
8198,12/7/20 14:00,12,7,2020,14,491730.8,31742.7,0.0,31742.7,24.32,771893.58,0,0,491730.8,0,0,1.0,11958.893055999999,18000.0
8199,12/7/20 15:00,12,7,2020,15,518653.3,50844.2,0.0,50844.2,25.83,1313529.4,0,0,518653.3,0,0,1.0,13396.814738999998,18000.0
8200,12/7/20 16:00,12,7,2020,16,575164.7,85142.2,0.0,85142.2,28.25,2405437.43,0,0,575164.7,0,0,1.0,16248.402774999999,18000.0
8201,12/7/20 17:00,12,7,2020,17,612346.9,81474.8,0.0,81474.8,29.67,2417349.17,0,0,612346.9,0,0,,18168.332523,18000.0
8202,12/7/20 18:00,12,7,2020,18,609733.3,33730.4,0.0,33730.4,27.58,930254.07,0,0,609733.3,0,0,,16816.444414,18000.0
8203,12/7/20 19:00,12,7,2020,19,596740.1,30023.4,0.0,30023.4,42.88,1287460.44,0,0,596740.1,0,0,,25588.215488,18000.0
8204,12/7/20 20:00,12,7,2020,20,568643.9,30981.5,0.0,30981.5,30.82,954852.93,0,0,568643.9,0,0,,17525.604998,18000.0
8205,12/7/20 21:00,12,7,2020,21,523405.3,16278.9,0.0,16278.9,30.61,498308.52,0,0,523405.3,0,0,,16021.436232999999,18000.0
8206,12/7/20 22:00,12,7,2020,22,481152.1,0.0,-21269.6,0.0,28.16,0.0,0,0,481152.1,0,0,,13549.243136,18000.0
8207,12/7/20 23:00,12,7,2020,23,455290.0,14813.7,0.0,14813.7,28.07,415891.66,0,0,455290.0,0,0,,12779.990300000001,18000.0
8208,12/8/20 0:00,12,8,2020,0,445349.3,7344.7,0.0,7344.7,27.98,205508.38,0,0,445349.3,0,0,,12460.873414,18000.0
8209,12/8/20 1:00,12,8,2020,1,445204.1,11036.3,0.0,11036.3,28.32,312496.15,0,0,445204.1,0,0,,12608.180112,18000.0
8210,12/8/20 2:00,12,8,2020,2,450362.0,0.0,-6206.2,0.0,28.59,0.0,0,0,450362.0,0,0,,12875.84958,18000.0
8211,12/8/20 3:00,12,8,2020,3,466687.1,0.0,-38691.4,0.0,30.54,0.0,0,0,466687.1,0,0,,14252.624033999999,18000.0
8212,12/8/20 4:00,12,8,2020,4,497933.7,0.0,-136884.0,0.0,44.24,0.0,0,0,497933.7,0,0,,22028.586888,18000.0
8213,12/8/20 5:00,12,8,2020,5,552753.3,0.0,-257298.8,0.0,117.94,0.0,0,0,552753.3,0,0,,65191.724202000005,18000.0
8214,12/8/20 6:00,12,8,2020,6,592708.6,0.0,-278685.0,0.0,117.47,0.0,0,0,592708.6,0,0,,69625.479242,18000.0
8215,12/8/20 7:00,12,8,2020,7,593972.5,0.0,-287416.8,0.0,44.01,0.0,0,0,593972.5,0,0,,26140.729724999997,18000.0
8216,12/8/20 8:00,12,8,2020,8,574516.8,0.0,-188780.9,0.0,34.19,0.0,0,0,574516.8,0,0,,19642.729392,18000.0
8217,12/8/20 9:00,12,8,2020,9,549234.4,0.0,-42120.1,0.0,32.78,0.0,0,0,549234.4,0,0,,18003.903632,18000.0
8218,12/8/20 10:00,12,8,2020,10,525163.1,0.0,-21102.4,0.0,27.73,0.0,0,0,525163.1,0,0,,14562.772763,18000.0
8219,12/8/20 11:00,12,8,2020,11,503663.6,0.0,-33118.8,0.0,27.96,0.0,0,0,503663.6,0,0,,14082.434255999999,18000.0
8220,12/8/20 12:00,12,8,2020,12,483143.1,31070.6,0.0,31070.6,27.65,859039.95,0,0,483143.1,0,0,,13358.906714999997,18000.0
8221,12/8/20 13:00,12,8,2020,13,468638.5,24543.2,0.0,24543.2,24.56,602798.17,0,0,468638.5,0,0,,11509.761559999999,18000.0
8222,12/8/20 14:00,12,8,2020,14,466292.2,25171.3,0.0,25171.3,24.56,618224.75,0,0,466292.2,0,0,,11452.136432,18000.0
8223,12/8/20 15:00,12,8,2020,15,480629.6,48821.3,0.0,48821.3,28.02,1368153.46,0,0,480629.6,0,0,,13467.241392,18000.0
8224,12/8/20 16:00,12,8,2020,16,540840.3,35664.2,0.0,35664.2,27.54,982024.45,0,0,540840.3,0,0,,14894.741862,18000.0
8225,12/8/20 17:00,12,8,2020,17,593382.9,14886.3,0.0,14886.3,28.91,430429.92,0,0,593382.9,0,0,,17154.699639000002,18000.0
8226,12/8/20 18:00,12,8,2020,18,597913.8,10784.4,0.0,10784.4,27.74,299172.2,0,0,597913.8,0,0,,16586.128812000003,18000.0
8227,12/8/20 19:00,12,8,2020,19,589330.5,7070.8,0.0,7070.8,28.9,204362.38,0,0,589330.5,0,0,,17031.651449999998,18000.0
8228,12/8/20 20:00,12,8,2020,20,566204.1,0.0,-8386.4,0.0,28.85,0.0,0,0,566204.1,0,0,,16334.988285,18000.0
8229,12/8/20 21:00,12,8,2020,21,524007.0,0.0,-36942.4,0.0,27.7,0.0,0,0,524007.0,0,0,,14514.9939,18000.0
8230,12/8/20 22:00,12,8,2020,22,481811.0,0.0,-27045.7,0.0,27.36,0.0,0,0,481811.0,0,0,,13182.34896,18000.0
8231,12/8/20 23:00,12,8,2020,23,455095.3,20691.0,0.0,20691.0,28.59,591532.93,0,0,455095.3,0,0,,13011.174627,18000.0
8232,12/9/20 0:00,12,9,2020,0,443253.8,0.0,-14773.0,0.0,29.3,0.0,0,0,443253.8,0,0,,12987.33634,18000.0
8233,12/9/20 1:00,12,9,2020,1,439836.1,0.0,-21936.2,0.0,29.44,0.0,0,0,439836.1,0,0,,12948.774784,18000.0
8234,12/9/20 2:00,12,9,2020,2,444288.9,0.0,-41119.1,0.0,29.53,0.0,0,0,444288.9,0,0,,13119.851217000001,18000.0
8235,12/9/20 3:00,12,9,2020,3,459978.2,0.0,-166189.1,0.0,40.16,0.0,0,0,459978.2,0,0,,18472.724511999997,18000.0
8236,12/9/20 4:00,12,9,2020,4,491517.4,0.0,-255692.8,0.0,40.35,0.0,0,0,491517.4,0,0,,19832.72709,18000.0
8237,12/9/20 5:00,12,9,2020,5,542537.6,0.0,-374902.0,0.0,44.8,0.0,0,0,542537.6,0,0,,24305.684479999996,18000.0
8238,12/9/20 6:00,12,9,2020,6,579099.4,0.0,-399581.6,0.0,44.47,0.0,0,0,579099.4,0,0,,25752.550318,18000.0
8239,12/9/20 7:00,12,9,2020,7,578696.8,0.0,-420504.7,0.0,37.56,0.0,0,0,578696.8,0,0,,21735.851808000003,18000.0
8240,12/9/20 8:00,12,9,2020,8,560415.9,0.0,-274366.4,0.0,37.88,0.0,0,0,560415.9,0,0,,21228.554292000004,18000.0
8241,12/9/20 9:00,12,9,2020,9,534494.4,0.0,-176515.9,0.0,31.02,0.0,0,0,534494.4,0,0,,16580.016288,18000.0
8242,12/9/20 10:00,12,9,2020,10,500930.1,0.0,-76827.3,0.0,28.8,0.0,0,0,500930.1,0,0,,14426.78688,18000.0
8243,12/9/20 11:00,12,9,2020,11,474475.1,0.0,-10298.2,0.0,27.93,0.0,0,0,474475.1,0,0,,13252.089543,18000.0
8244,12/9/20 12:00,12,9,2020,12,451294.8,36447.4,0.0,36447.4,24.56,895173.66,0,0,451294.8,0,0,,11083.800287999999,18000.0
8245,12/9/20 13:00,12,9,2020,13,434701.3,34629.1,0.0,34629.1,19.85,687301.06,0,0,434701.3,0,0,,8628.820805,18000.0
